credit.policy,purpose_clean2,int.rate,installment,log.annual.inc,annual_inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0,Debt Consolidation,0.12,194.22,11.61,110004.00,11.62,677,4290.00,15038,93.30,4,0,0,0
0,Debt Consolidation,0.15,258.16,11.92,150000.00,26.27,697,5070.00,91148,95.40,2,0,0,0
0,Debt Consolidation,0.14,181.61,10.92,54996.00,10.04,657,5100.00,3729,70.40,3,0,0,0
0,Educational,0.13,42.42,9.80,18000.00,4.67,652,869.96,1157,0.00,1,0,0,1
0,Credit Card,0.11,245.65,10.71,45000.00,11.41,687,4830.00,5148,12.70,7,0,0,0
0,Debt Consolidation,0.14,102.80,10.00,22000.00,15.44,647,1500.00,7872,66.20,1,2,0,1
0,All Other,0.12,231.14,11.07,64008.00,10.63,687,3149.96,5260,24.20,10,0,0,1
0,Debt Consolidation,0.13,251.30,10.67,43000.00,11.72,667,1020.00,1,0.00,0,0,0,0
0,All Other,0.14,136.46,10.26,28500.00,10.21,647,3660.00,1485,74.20,5,0,1,0
0,Credit Card,0.15,261.65,10.92,55000.00,24.94,667,5190.00,41705,95.20,8,0,0,1
0,All Other,0.10,242.04,11.74,125000.00,18.85,737,6570.00,276911,23.90,1,0,0,0
0,Credit Card,0.15,202.08,10.46,35004.00,25.09,687,1977.96,5748,25.40,0,0,0,0
0,Debt Consolidation,0.12,193.26,10.15,25692.00,20.88,687,6120.00,8883,78.60,4,0,0,0
0,All Other,0.19,145.70,11.00,60000.00,28.41,657,1740.00,18242,70.20,0,0,0,0
0,Credit Card,0.12,249.90,11.10,66000.00,12.11,677,5070.00,5319,106.40,0,0,0,0
0,All Other,0.15,260.25,11.70,120000.00,14.84,652,7260.00,21881,82.50,2,4,0,1
0,All Other,0.09,113.87,10.43,33996.00,0.71,717,599.96,372,7.40,0,0,0,0
0,All Other,0.14,170.41,10.31,30000.00,17.88,657,509.96,2229,34.80,2,0,0,0
0,All Other,0.13,81.07,9.85,18996.00,24.51,687,929.96,0,0.00,0,0,0,1
0,All Other,0.15,138.80,10.46,35000.00,17.47,642,3660.00,1085,77.50,3,0,0,0
0,All Other,0.14,205.42,10.84,51000.00,9.01,657,5219.96,4050,34.60,4,3,0,1
0,Credit Card,0.16,263.72,10.71,45000.00,22.83,652,3539.96,15056,99.10,1,0,0,0
0,All Other,0.15,86.75,10.04,23000.00,24.47,667,2491.00,4374,52.70,4,0,0,0
0,Home Improvement,0.17,266.10,10.82,50000.00,20.93,642,5041.00,15831,56.30,3,0,0,0
0,Credit Card,0.14,239.66,11.17,71000.00,6.24,657,2490.00,8558,80.70,3,0,0,0
0,Credit Card,0.11,244.27,10.60,40000.00,2.07,702,11730.00,599,3.20,8,1,1,1
0,All Other,0.10,160.64,10.43,33792.00,7.24,717,1050.00,2208,15.70,3,0,0,0
0,Credit Card,0.13,150.63,10.92,55000.00,10.89,662,5760.00,20578,29.70,11,0,0,0
0,Credit Card,0.14,169.80,11.46,95000.00,7.79,657,1964.96,10978,98.90,4,0,0,0
0,Credit Card,0.12,364.89,11.06,63369.00,13.90,687,2339.96,22954,66.00,4,0,0,0
0,Debt Consolidation,0.15,306.70,10.45,34500.00,7.86,647,5279.96,7424,73.70,1,0,0,0
0,Debt Consolidation,0.16,245.07,10.31,30000.00,24.12,662,1770.00,12814,69.60,4,0,0,0
0,All Other,0.12,116.10,11.61,110004.00,8.44,672,4259.96,390,32.50,4,0,0,0
0,Debt Consolidation,0.16,235.44,10.45,34500.00,8.70,647,5279.96,16690,91.20,4,0,0,1
0,Credit Card,0.17,534.50,12.12,184000.00,12.76,647,2190.00,49303,99.20,0,0,0,1
0,Home Improvement,0.12,497.58,11.08,65000.00,19.66,702,1949.96,24985,49.60,5,0,0,0
0,All Other,0.18,144.43,10.87,52500.00,29.90,662,3119.96,15473,65.30,0,1,0,0
0,All Other,0.11,35.83,9.55,14004.00,4.20,687,3210.00,1032,9.50,4,0,0,0
0,All Other,0.17,503.32,10.71,45000.00,18.80,652,2523.00,11577,60.90,1,0,0,0
0,All Other,0.15,174.26,10.78,48000.00,15.65,652,4020.00,901,42.90,1,0,1,0
0,Credit Card,0.09,170.80,10.68,43500.00,10.18,742,2399.96,0,17.70,3,0,0,0
0,Debt Consolidation,0.19,274.39,11.31,82000.00,27.26,652,3543.96,22515,95.80,3,0,0,0
0,Debt Consolidation,0.16,262.57,10.87,52596.00,21.38,652,4650.00,20032,72.10,1,0,0,0
0,Educational,0.16,157.55,10.66,42450.00,23.89,662,2130.00,5361,42.20,12,0,0,1
0,All Other,0.14,140.37,11.18,72000.00,1.57,652,1649.96,3842,27.40,3,2,0,0
0,Credit Card,0.16,281.30,11.41,90000.00,5.93,657,2819.96,50545,54.60,0,0,0,0
0,All Other,0.12,232.20,12.56,285000.00,4.33,682,2250.00,20205,1.20,6,0,0,1
0,All Other,0.11,50.49,10.31,30000.00,15.60,697,6389.96,1085,11.40,11,1,0,0
0,All Other,0.14,40.90,10.46,35000.00,26.19,707,2100.00,10975,57.20,4,0,0,0
0,Credit Card,0.14,134.38,11.26,77291.00,12.37,657,3059.96,11162,40.00,3,0,0,0
0,Educational,0.14,71.90,10.65,42000.00,8.11,652,2850.00,5057,26.60,2,1,0,1
0,Credit Card,0.13,233.06,11.92,150000.00,8.60,697,7919.96,21293,3.40,7,0,0,1
0,Credit Card,0.19,155.49,10.95,56700.80,27.60,667,4259.96,41478,99.20,3,0,0,0
0,Major Purchase,0.14,109.06,10.87,52500.00,17.44,652,3930.00,5070,64.20,1,3,0,0
0,Debt Consolidation,0.12,166.75,10.70,44556.00,8.00,687,5309.96,9387,50.20,4,0,0,0
0,All Other,0.11,111.25,10.23,27800.00,12.52,702,1709.96,3999,21.50,4,0,0,0
0,Debt Consolidation,0.15,259.08,10.73,45900.00,17.73,652,5001.96,6131,68.90,1,0,0,0
0,Debt Consolidation,0.14,160.18,10.46,35000.00,11.28,667,3512.96,832,27.70,4,1,0,0
0,All Other,0.15,152.68,11.00,60000.00,9.94,642,6690.00,5770,69.50,1,2,0,0
0,Major Purchase,0.13,183.24,10.65,42000.00,11.83,667,2789.96,0,0.00,4,0,0,0
0,Educational,0.19,109.28,10.69,44000.00,26.68,647,9840.00,20685,89.50,2,0,0,0
0,Debt Consolidation,0.14,266.99,10.60,40000.00,19.50,672,3749.96,3780,16.20,4,0,0,0
0,Debt Consolidation,0.11,73.14,10.88,53000.00,16.78,702,5160.00,31412,52.80,5,0,0,0
0,All Other,0.14,119.83,10.71,45000.00,10.19,657,3210.00,9771,86.40,4,0,0,0
0,Credit Card,0.18,269.61,10.90,54000.00,27.47,672,3720.00,23618,62.30,6,1,0,1
0,Debt Consolidation,0.15,41.64,10.59,39808.00,18.27,652,3342.00,9408,93.10,3,0,0,0
0,Credit Card,0.14,170.41,11.25,77000.00,14.01,657,2880.00,22458,66.40,2,0,0,0
0,Debt Consolidation,0.16,263.72,11.51,100000.00,19.58,642,5520.00,25366,77.10,0,2,0,1
0,Credit Card,0.13,235.39,10.20,27000.00,26.62,792,6050.96,8220,10.10,0,0,0,0
0,Educational,0.14,61.35,9.85,19000.00,3.85,682,959.96,1279,85.30,0,0,0,0
0,All Other,0.15,209.12,10.09,24000.00,11.50,657,8070.00,8686,90.50,0,1,0,0
0,Home Improvement,0.16,227.56,11.87,142500.00,22.32,652,6809.96,63685,82.10,1,1,0,0
0,Credit Card,0.19,245.13,10.71,45000.00,25.76,647,3539.96,31939,82.70,4,0,0,0
0,Debt Consolidation,0.15,55.27,11.55,104000.00,16.97,652,3929.96,31140,52.60,1,1,0,0
0,Debt Consolidation,0.17,223.60,11.29,80000.00,19.89,642,4649.96,16012,44.20,6,1,0,0
0,Home Improvement,0.13,192.47,11.85,139720.00,10.85,687,4619.96,79395,73.80,6,0,0,1
0,Credit Card,0.14,257.91,10.82,49920.00,17.67,657,3690.00,10221,70.00,1,0,1,0
0,Credit Card,0.13,185.77,11.02,61000.00,13.79,677,2701.00,25457,70.70,5,0,0,0
0,Credit Card,0.12,202.35,11.00,60000.00,21.82,712,3274.00,32573,65.00,4,0,0,1
0,All Other,0.13,253.32,11.56,105000.00,1.03,677,3660.00,3607,44.00,4,0,0,1
0,Debt Consolidation,0.14,165.92,10.37,32000.00,28.76,727,3240.00,11285,46.60,0,0,0,0
0,All Other,0.17,125.28,11.20,72800.00,21.10,642,6240.00,55147,91.90,3,0,0,1
0,All Other,0.16,175.05,10.34,31000.00,25.63,677,7169.96,9267,16.00,0,3,0,0
0,Debt Consolidation,0.13,41.20,10.71,45000.00,16.67,677,4500.00,21022,93.00,4,0,0,0
0,All Other,0.15,51.41,10.58,39161.20,21.66,647,3509.96,3975,81.10,4,0,0,0
0,Debt Consolidation,0.17,229.73,11.16,70000.00,21.02,642,2250.00,14157,60.20,1,0,0,0
0,All Other,0.17,153.02,11.00,60000.00,23.28,642,9450.00,18641,70.60,2,1,1,0
0,Debt Consolidation,0.18,86.66,11.11,66650.00,2.45,647,720.00,1601,50.00,3,0,0,0
0,Debt Consolidation,0.13,193.31,11.49,98000.00,12.33,677,5999.96,26390,43.00,4,0,0,0
0,Debt Consolidation,0.17,170.30,10.85,51432.00,24.80,657,4892.00,30177,63.70,0,0,0,0
0,All Other,0.14,137.55,11.29,80000.00,20.37,662,8279.96,27954,66.90,4,2,0,1
0,Credit Card,0.17,266.10,12.15,190000.00,17.92,667,6960.00,149621,64.30,8,0,0,0
0,All Other,0.15,103.63,10.57,39000.00,5.23,652,1800.00,2060,12.70,0,4,0,0
0,Credit Card,0.16,246.14,11.39,88000.00,16.83,647,1739.96,46670,87.80,1,0,0,0
0,Educational,0.15,52.05,9.04,8400.00,10.00,652,1019.96,1764,53.50,2,1,0,0
0,Credit Card,0.15,84.64,11.18,72000.00,5.48,662,1080.00,2199,56.40,2,0,0,0
0,Debt Consolidation,0.15,227.29,11.41,90000.00,18.20,652,2879.96,55753,79.80,1,0,0,0
0,Credit Card,0.13,199.17,10.71,45000.00,8.21,697,2280.00,397,3.10,6,1,0,0
0,All Other,0.14,68.78,11.51,100000.00,27.18,697,4050.00,53440,88.20,3,0,0,1
0,Credit Card,0.12,198.12,10.82,50000.00,6.50,682,2640.00,9797,54.40,4,0,0,0
0,All Other,0.16,112.52,11.15,69450.00,27.21,667,3630.00,7087,74.80,2,1,0,0
0,Debt Consolidation,0.14,59.92,11.56,105000.00,17.70,657,3989.96,30734,55.70,1,1,0,0
0,Educational,0.18,107.85,10.76,47055.00,29.74,662,4500.00,2663,20.30,0,1,0,0
0,Educational,0.19,81.05,10.28,29000.00,23.34,667,2039.96,6020,65.40,9,0,1,1
0,All Other,0.12,250.58,11.51,100000.00,15.88,692,4649.96,24868,60.70,5,0,0,1
0,Debt Consolidation,0.19,276.29,11.92,150000.00,25.47,667,6991.00,152189,66.30,7,0,0,0
0,Credit Card,0.14,221.12,11.92,150000.00,14.80,672,6511.96,88223,89.40,4,0,0,1
0,Debt Consolidation,0.16,140.40,10.34,31000.00,21.45,652,2613.00,11157,54.70,2,0,0,0
0,Debt Consolidation,0.13,337.14,11.00,60000.00,15.92,692,9389.96,8968,31.60,6,2,0,0
0,Home Improvement,0.11,276.84,10.93,55950.00,7.29,707,2670.00,6178,25.80,5,0,0,1
0,Small Business,0.11,659.14,11.49,98000.00,15.75,717,7050.00,106366,56.70,3,0,0,0
0,Debt Consolidation,0.14,85.05,11.08,65004.00,4.19,667,11939.96,2368,21.50,4,1,1,0
0,Debt Consolidation,0.15,275.84,10.82,50180.00,16.12,662,2759.96,3982,48.00,5,1,0,0
0,Debt Consolidation,0.17,116.12,10.13,25000.00,22.32,672,2519.96,13430,79.50,9,0,0,0
0,Credit Card,0.11,262.45,12.61,300000.00,17.54,732,5130.00,255001,91.80,4,0,0,0
0,Small Business,0.13,674.27,11.85,140000.00,4.89,697,6149.96,26761,47.10,4,0,0,0
0,Home Improvement,0.13,202.28,11.16,70000.00,10.77,677,3120.00,244,8.70,6,0,0,0
0,Debt Consolidation,0.13,541.89,11.05,63000.00,16.69,702,4709.96,19516,68.00,6,0,0,1
0,Debt Consolidation,0.17,857.46,12.31,221796.00,12.70,672,3179.96,40099,52.80,6,0,0,0
0,Debt Consolidation,0.11,262.45,10.71,45000.00,6.93,722,7169.96,26610,65.40,4,1,0,0
0,Small Business,0.13,677.36,11.78,131000.00,15.16,682,7830.00,134025,67.90,0,0,0,0
0,All Other,0.12,266.06,11.34,84000.00,9.87,702,3420.00,1077,15.80,5,0,0,0
0,Debt Consolidation,0.15,869.70,12.21,200000.00,9.49,682,4679.96,54003,48.40,5,0,0,1
0,Small Business,0.14,850.44,11.61,110000.00,23.05,702,3989.96,238903,80.50,1,0,0,0
0,All Other,0.16,701.96,11.29,80000.00,0.98,697,1140.00,3401,5.80,7,0,0,0
0,Debt Consolidation,0.17,302.33,11.00,60000.00,14.68,682,11520.00,0,0.00,9,1,0,0
0,Small Business,0.15,869.70,11.79,132000.00,11.74,707,2220.04,20794,57.10,7,0,0,0
0,Debt Consolidation,0.18,901.06,11.29,80000.00,12.99,672,5610.04,35251,83.50,6,1,0,0
0,Home Improvement,0.09,127.91,11.70,120000.00,6.46,727,5101.00,138492,49.40,1,0,0,0
0,Debt Consolidation,0.13,168.57,10.29,29496.00,20.38,672,2370.04,4546,56.10,4,0,0,1
0,All Other,0.13,268.48,10.52,37000.00,14.40,707,2280.04,2479,45.10,6,0,0,0
0,Debt Consolidation,0.13,539.42,11.21,74000.00,6.11,697,2430.00,16917,71.10,5,0,0,0
0,Debt Consolidation,0.12,165.55,10.00,21996.00,2.07,702,3720.04,1312,17.00,4,0,0,0
0,Home Improvement,0.12,665.15,12.58,290004.00,10.06,712,8310.00,211463,0.00,4,0,0,0
0,Small Business,0.14,257.43,10.76,47004.00,22.85,677,4770.04,29895,54.30,6,0,0,1
0,All Other,0.13,337.14,10.84,51000.00,12.80,707,4200.04,3359,12.90,5,1,0,0
0,Credit Card,0.15,311.68,10.31,30000.00,10.72,662,1950.04,11255,73.60,5,0,0,0
0,Credit Card,0.13,268.48,10.78,48000.00,18.50,677,1830.00,7368,82.80,4,0,0,1
0,Small Business,0.13,845.00,11.98,160000.00,7.91,712,3060.04,16716,22.40,5,0,0,0
0,Debt Consolidation,0.12,264.88,10.74,46000.00,11.74,702,1980.04,6290,33.10,4,0,0,0
0,Credit Card,0.13,541.89,11.92,150000.00,24.55,682,7290.00,146579,85.40,3,0,0,1
0,Debt Consolidation,0.15,869.70,10.71,45000.00,13.73,697,7860.04,18840,54.80,6,0,0,1
0,Educational,0.16,559.13,10.65,42000.00,6.83,707,10410.04,8044,30.70,8,0,0,0
0,Debt Consolidation,0.14,154.46,10.39,32500.00,19.50,687,840.04,2967,42.40,2,0,0,1
0,Small Business,0.09,95.94,11.23,75000.00,1.36,727,7650.00,3484,29.00,4,0,0,1
0,Credit Card,0.12,334.11,10.60,40000.00,9.51,692,6690.04,23534,45.80,4,0,0,0
0,Debt Consolidation,0.11,365.78,12.77,350004.00,9.43,717,8640.00,228727,77.50,4,0,0,1
0,Debt Consolidation,0.15,189.64,10.09,24000.00,20.45,672,1350.00,4609,83.80,4,0,0,0
0,Educational,0.16,114.27,9.80,18000.00,20.20,662,1517.04,1748,83.20,6,0,0,0
0,Home Improvement,0.14,252.28,11.08,65000.00,8.22,667,4650.00,13081,83.90,5,0,0,0
0,Debt Consolidation,0.13,773.22,11.49,98004.00,22.77,712,5280.04,29716,80.50,4,0,0,0
0,Credit Card,0.12,186.57,10.92,55000.00,4.36,702,11070.04,6788,26.70,5,1,1,0
0,Credit Card,0.09,319.47,11.00,60000.00,19.58,757,10950.00,164974,24.60,0,0,0,0
0,Debt Consolidation,0.19,479.66,11.43,92000.00,24.40,662,6030.04,58439,70.80,9,0,0,0
0,Home Improvement,0.16,350.02,11.23,75000.00,8.83,677,1050.00,9700,36.70,2,0,0,1
0,Credit Card,0.15,538.78,11.16,70000.00,24.89,672,6390.04,67901,79.60,2,0,0,1
0,Credit Card,0.12,397.97,11.29,80000.00,19.63,722,8910.04,36719,61.50,4,0,0,0
0,Debt Consolidation,0.17,534.41,11.49,97344.00,5.02,677,780.04,1513,30.90,1,0,0,0
0,Small Business,0.13,138.89,10.17,26004.00,22.70,677,8970.04,27535,54.40,1,0,0,1
0,All Other,0.13,268.95,10.82,50000.00,22.22,697,7440.04,49391,90.30,2,0,0,1
0,Debt Consolidation,0.14,340.76,10.86,52000.00,21.99,682,3030.04,6641,31.60,4,0,0,1
0,Debt Consolidation,0.15,207.23,10.65,42000.00,22.17,702,4590.04,17295,74.50,8,0,0,0
0,All Other,0.15,277.53,10.90,54100.00,14.91,667,6122.04,26814,57.70,5,5,0,0
0,Debt Consolidation,0.16,235.56,10.94,56400.00,21.53,727,5951.00,9007,33.20,9,0,0,0
0,Debt Consolidation,0.12,265.32,11.00,60000.00,19.52,702,4891.04,83434,69.00,3,0,0,0
0,Debt Consolidation,0.15,329.57,10.96,57700.00,12.31,707,10140.00,25506,98.90,4,0,0,0
0,Debt Consolidation,0.12,183.24,10.24,27996.00,5.53,722,1800.00,4405,23.40,5,0,0,0
0,Small Business,0.11,392.57,13.02,450000.00,8.49,737,5130.00,224090,40.10,3,0,0,0
0,Home Improvement,0.15,103.62,10.13,25000.00,14.16,712,6420.04,7162,44.80,8,0,0,0
0,Debt Consolidation,0.13,182.34,10.11,24504.00,23.36,692,1470.00,3039,50.60,5,0,0,0
0,Debt Consolidation,0.13,169.62,10.13,24996.00,9.65,687,1860.00,6608,60.10,4,0,0,0
0,Credit Card,0.15,374.67,11.34,84000.00,12.79,697,5370.04,26598,97.10,6,0,0,1
0,All Other,0.15,139.39,10.09,24000.00,18.35,682,870.04,1272,38.50,0,0,0,0
0,All Other,0.17,178.14,10.17,26000.00,2.91,667,1290.04,8136,36.50,7,0,0,0
0,Small Business,0.17,250.49,10.37,32000.00,12.26,667,2520.00,26726,98.30,4,0,0,1
0,Debt Consolidation,0.13,334.67,11.64,114000.00,15.39,722,11010.00,141532,97.20,0,0,0,0
0,All Other,0.14,511.14,12.68,322008.00,9.98,722,9960.04,13739,67.70,7,0,0,0
0,Debt Consolidation,0.15,241.76,10.48,35600.00,19.38,672,3810.04,6907,51.90,5,0,0,0
0,Credit Card,0.08,282.03,11.51,100000.00,23.90,777,6660.04,212878,5.80,2,0,0,0
0,Debt Consolidation,0.13,169.62,9.39,12000.00,9.90,697,1110.00,2905,25.50,4,0,0,1
0,All Other,0.17,532.05,11.64,114000.00,21.95,672,5250.04,107611,89.10,6,0,0,1
0,Credit Card,0.17,426.02,11.26,78000.00,9.62,672,3849.96,7672,78.30,7,0,0,0
0,Home Improvement,0.12,497.46,11.41,90000.00,17.11,712,8040.00,96473,48.10,1,0,0,0
0,Debt Consolidation,0.13,337.71,11.16,70000.00,19.70,692,4110.04,27200,69.20,4,0,0,1
0,Credit Card,0.13,189.12,10.49,36000.00,22.60,712,5393.04,40553,82.00,1,0,0,1
0,Debt Consolidation,0.15,520.37,10.60,40000.00,12.42,677,3006.04,8193,33.60,5,0,0,0
0,Major Purchase,0.13,267.73,10.82,50000.00,21.29,697,3060.04,34938,59.60,4,1,0,0
0,All Other,0.16,175.79,10.67,42996.00,13.12,682,810.04,2754,34.40,2,0,0,0
0,Debt Consolidation,0.13,336.18,10.85,51350.00,21.64,712,3000.04,10227,92.10,4,0,0,1
0,Educational,0.15,173.46,10.71,45000.00,9.52,697,1057.00,4840,35.60,2,0,0,0
0,Debt Consolidation,0.15,518.06,11.26,77500.00,22.42,687,9600.04,2009,19.90,5,0,0,0
0,Small Business,0.12,497.46,10.70,44200.00,17.65,727,3150.04,5665,26.60,4,0,0,1
0,Credit Card,0.13,294.16,11.56,105000.00,18.01,682,3210.00,112549,82.70,0,0,0,0
0,Debt Consolidation,0.13,407.08,11.46,95004.00,17.36,702,3210.00,30250,35.90,4,1,0,0
0,Debt Consolidation,0.14,412.60,10.81,49500.00,13.79,717,5010.04,2976,96.00,4,0,0,0
0,Small Business,0.11,123.24,11.23,75000.00,11.60,712,5550.00,10673,21.40,4,0,0,0
0,All Other,0.16,210.01,11.35,85000.00,7.85,677,1380.04,3735,66.70,6,0,0,0
0,Small Business,0.14,511.14,11.23,75000.00,14.64,712,3780.04,1914,32.40,7,0,0,0
0,Small Business,0.16,84.38,11.16,70000.00,0.93,702,721.00,2024,14.60,1,0,0,0
0,Small Business,0.12,397.97,11.35,85000.00,7.31,722,4380.00,29669,56.80,5,0,0,1
0,Debt Consolidation,0.12,497.46,11.23,75000.00,19.17,717,5940.04,125642,82.20,0,1,0,1
0,Debt Consolidation,0.12,495.21,11.70,120000.00,14.65,732,9990.04,182274,48.90,0,1,0,0
0,Debt Consolidation,0.13,101.77,11.00,60000.00,17.68,692,4860.04,198,3.10,4,2,0,0
0,Credit Card,0.19,546.27,11.98,160000.00,11.27,677,5438.00,15814,83.20,6,0,0,0
0,Educational,0.18,507.62,11.27,78500.00,16.45,662,4531.04,95801,82.80,7,0,0,1
0,Debt Consolidation,0.19,295.18,10.77,47523.00,18.18,667,7920.04,11537,98.60,5,0,1,1
0,Home Improvement,0.16,168.76,11.00,60000.00,13.80,667,3600.00,9761,54.20,6,0,1,1
0,Debt Consolidation,0.16,336.02,10.31,30000.00,10.12,672,1920.04,9611,40.60,5,0,0,1
0,Debt Consolidation,0.15,345.37,11.00,60000.00,7.60,682,5940.04,32153,63.30,5,2,0,0
0,Home Improvement,0.18,362.59,10.92,54996.00,13.46,687,2610.00,3802,9.00,9,0,0,0
0,Credit Card,0.13,336.18,11.54,103000.00,2.90,722,2250.00,10338,23.30,5,0,0,0
0,All Other,0.14,275.07,11.06,63750.00,5.65,707,2400.04,3606,43.40,6,0,0,0
0,Debt Consolidation,0.20,260.53,10.31,30000.00,10.44,667,540.04,6402,80.00,4,0,1,1
0,All Other,0.10,385.14,11.29,80000.00,7.41,767,11764.00,199390,23.20,1,0,0,0
0,Small Business,0.17,890.68,12.21,200000.00,4.33,762,13170.00,12352,17.10,9,0,0,0
0,All Other,0.14,204.46,11.59,107500.00,12.02,682,4350.00,48818,72.10,4,1,0,0
0,Debt Consolidation,0.13,508.84,11.26,78000.00,6.71,717,3720.00,20490,86.10,4,0,0,0
0,Debt Consolidation,0.14,342.29,11.29,80004.00,9.34,692,4860.04,30585,79.60,4,0,0,0
0,Debt Consolidation,0.18,539.13,10.66,42500.00,9.91,677,931.04,18208,51.00,3,0,0,0
0,All Other,0.18,345.05,10.97,58000.00,23.11,677,3540.04,4656,27.10,8,0,0,0
0,Credit Card,0.19,551.05,11.51,100000.00,2.96,717,7770.00,5212,13.20,10,1,0,1
0,Small Business,0.13,270.17,10.78,48000.00,4.42,707,5130.00,5684,83.60,5,0,1,1
0,All Other,0.14,171.15,10.13,25004.00,5.62,682,2250.00,4974,24.60,5,0,0,0
0,Educational,0.17,532.05,10.73,45600.00,4.45,677,7410.04,14625,54.20,6,0,0,1
0,Home Improvement,0.09,127.79,11.51,100000.00,10.78,737,2310.04,116648,15.60,1,0,0,0
0,All Other,0.16,315.02,10.20,27000.00,8.53,682,1567.00,8052,57.10,5,0,0,0
0,All Other,0.15,174.24,10.96,57500.00,18.99,677,1590.04,8310,52.30,5,0,0,0
0,Debt Consolidation,0.12,333.15,11.63,111996.00,7.02,732,4830.00,12279,36.40,5,0,0,0
0,Credit Card,0.14,483.49,11.16,70000.00,19.05,692,3960.04,34491,44.80,4,0,0,0
0,Small Business,0.15,693.83,11.05,62700.00,6.68,717,2283.00,7657,21.20,7,0,0,0
0,Debt Consolidation,0.19,109.74,10.31,30000.00,23.36,662,1590.04,2994,99.80,5,0,0,1
0,All Other,0.13,54.28,12.61,300000.00,6.72,677,7680.00,27197,46.60,4,1,0,0
0,All Other,0.14,171.15,10.65,42000.00,13.71,692,4650.04,1064,11.10,5,1,1,0
0,Debt Consolidation,0.14,143.77,11.08,65064.00,14.24,682,6930.00,17126,81.60,5,0,0,0
0,All Other,0.12,72.97,10.31,30000.00,17.00,717,2042.04,1243,12.90,4,1,0,0
0,All Other,0.17,178.93,10.09,24200.00,3.27,697,690.04,2526,32.40,2,0,0,0
0,All Other,0.16,105.48,10.00,21996.00,13.20,677,1170.00,1270,70.60,4,0,0,0
0,All Other,0.13,281.12,10.82,50000.00,9.53,717,3870.04,53243,71.80,4,0,0,0
0,Educational,0.19,182.89,11.39,88000.00,4.57,687,630.04,1897,29.20,1,0,0,0
0,Debt Consolidation,0.14,170.38,10.13,25000.00,22.18,692,4320.04,5040,45.20,5,0,1,0
0,All Other,0.14,684.58,11.54,102780.00,4.34,727,3750.00,92549,51.60,6,0,0,0
0,Home Improvement,0.15,206.86,10.92,55000.00,18.98,717,5254.00,2725,38.90,7,0,1,0
0,All Other,0.15,103.62,9.85,19000.00,2.21,702,815.96,915,20.30,0,0,0,0
0,All Other,0.17,88.68,10.48,35736.00,1.51,707,690.04,946,15.80,0,0,0,1
0,Home Improvement,0.17,342.02,11.21,74004.00,15.24,667,3901.04,3491,64.60,7,0,2,0
0,All Other,0.15,69.70,10.00,22000.00,3.22,702,1050.04,2503,27.50,0,0,0,0
0,All Other,0.15,66.49,9.29,10800.00,20.33,687,930.04,1909,14.00,2,0,0,0
0,Debt Consolidation,0.16,700.04,11.88,144000.00,12.61,737,5310.04,116893,62.40,8,0,0,0
0,Debt Consolidation,0.19,332.07,10.49,35801.60,12.27,662,3450.04,434,72.30,7,0,0,0
0,Debt Consolidation,0.14,343.83,10.82,50000.00,22.22,702,5070.04,5558,23.90,4,0,1,1
0,Debt Consolidation,0.14,136.92,10.82,50004.00,9.96,677,3330.00,10046,77.30,4,0,0,0
0,Major Purchase,0.17,99.32,9.62,15000.00,16.48,667,1020.04,6399,50.00,1,0,0,0
0,All Other,0.17,213.77,10.46,35000.00,4.80,692,840.00,6030,27.90,5,0,0,0
0,All Other,0.16,210.01,10.82,50000.00,5.64,742,4350.00,9400,25.80,9,0,0,0
0,Debt Consolidation,0.14,375.63,10.65,42000.00,19.29,692,1500.00,2216,11.50,4,0,0,0
0,Small Business,0.14,240.68,11.51,100000.00,3.18,732,4830.00,15222,44.50,6,0,0,0
0,Home Improvement,0.10,513.51,13.02,450000.00,9.66,777,6780.04,255805,20.50,2,0,0,0
0,Major Purchase,0.14,71.89,10.00,22000.00,0.00,727,870.00,312,4.20,3,0,0,0
0,Debt Consolidation,0.15,312.23,10.43,33996.00,16.45,682,2640.00,11614,66.00,6,0,0,0
0,Educational,0.13,504.27,10.60,40000.00,22.71,717,7140.00,60267,60.60,0,0,0,0
0,Credit Card,0.18,216.60,10.82,50000.00,6.60,677,900.00,3433,79.80,1,0,0,0
0,Major Purchase,0.17,267.21,10.60,39996.00,21.57,672,1079.96,3132,78.30,2,0,0,0
0,Credit Card,0.14,302.42,11.38,87500.00,24.99,692,2640.96,122464,87.70,1,0,0,0
0,All Other,0.16,210.01,11.41,90000.00,8.28,667,3719.96,13841,44.90,5,1,0,0
0,Major Purchase,0.13,118.73,9.62,15000.00,17.28,727,930.00,0,0.00,0,0,0,1
0,All Other,0.16,335.48,11.08,65004.00,9.43,712,1919.96,7081,39.10,8,0,0,0
0,Debt Consolidation,0.17,287.31,10.92,54996.00,22.71,667,6071.00,16194,84.80,5,0,0,1
0,Credit Card,0.12,239.87,10.28,29000.00,15.77,722,5370.00,15557,24.50,4,0,0,0
0,Small Business,0.13,376.55,10.97,58000.00,21.27,737,8069.96,37589,72.00,7,0,0,1
0,All Other,0.17,336.97,11.13,68004.00,9.25,682,839.96,3050,24.20,3,0,0,0
0,Major Purchase,0.16,175.79,11.51,100000.00,22.22,672,4769.96,37335,55.70,6,0,0,0
